Low Birth Weight Ind Desc,Year Desc,County Name,Age Group Desc,Birth Count,Birth Count_PCT,SORT
Total,2016,Union,20 to 24,82,100.0,32645
Total,2016,Union,25 to 29,226,100.0,32648
Total,2016,Union,30 to 34,234,100.0,32651
Total,2016,Union,35 to 39,92,100.0,32654
Total,2016,Union,40 to 44,*,*,32657
Total,2016,Union,45 and older,*,*,32660
Total,2016,Union,Less than 15,0,0.0,32663
Total,2016,Union,Unknown,0,0.0,32666
Total,2016,Van Wert,15 to 17,*,*,32672
Total,2016,Van Wert,18 to 19,*,*,32675
Total,2016,Van Wert,20 to 24,92,100.0,32678
Total,2016,Van Wert,25 to 29,133,100.0,32681
Total,2016,Van Wert,30 to 34,85,100.0,32684
Total,2016,Van Wert,35 to 39,37,100.0,32687
Total,2016,Van Wert,40 to 44,*,*,32690
Total,2016,Van Wert,45 and older,0,0.0,32693
Total,2016,Van Wert,Less than 15,0,0.0,32696
Total,2016,Van Wert,Unknown,0,0.0,32699
Total,2016,Vinton,15 to 17,*,*,32705
Total,2016,Vinton,18 to 19,*,*,32708
Total,2016,Vinton,20 to 24,58,100.0,32711
Total,2016,Vinton,25 to 29,*,*,32714
Total,2016,Vinton,30 to 34,*,*,32717
Total,2016,Vinton,35 to 39,*,*,32720
Total,2016,Vinton,40 to 44,*,*,32723
Total,2016,Vinton,45 and older,0,0.0,32726
Total,2016,Vinton,Less than 15,0,0.0,32729
Total,2016,Vinton,Unknown,0,0.0,32732
Total,2016,Warren,15 to 17,*,*,32738
Total,2016,Warren,18 to 19,62,100.0,32741
Total,2016,Warren,20 to 24,389,100.0,32744
Total,2016,Warren,25 to 29,705,100.0,32747
Total,2016,Warren,30 to 34,832,100.0,32750
Total,2016,Warren,35 to 39,356,100.0,32753
Total,2016,Warren,40 to 44,58,100.0,32756
Total,2016,Warren,45 and older,*,*,32759
Total,2016,Warren,Less than 15,0,0.0,32762
Total,2016,Warren,Unknown,0,0.0,32765
Total,2016,Washington,15 to 17,*,*,32771
Total,2016,Washington,18 to 19,28,100.0,32774
Total,2016,Washington,20 to 24,174,100.0,32777
Total,2016,Washington,25 to 29,190,100.0,32780
Total,2016,Washington,30 to 34,122,100.0,32783
Total,2016,Washington,35 to 39,42,100.0,32786
Total,2016,Washington,40 to 44,*,*,32789
Total,2016,Washington,45 and older,*,*,32792
Total,2016,Washington,Less than 15,*,*,32795
Total,2016,Washington,Unknown,0,0.0,32798
Total,2016,Wayne,15 to 17,*,*,32804
Total,2016,Wayne,18 to 19,52,100.0,32807
Total,2016,Wayne,20 to 24,338,100.0,32810
Total,2016,Wayne,25 to 29,526,100.0,32813
Total,2016,Wayne,30 to 34,384,100.0,32816
Total,2016,Wayne,35 to 39,179,100.0,32819
Total,2016,Wayne,40 to 44,34,100.0,32822
Total,2016,Wayne,45 and older,*,*,32825
Total,2016,Wayne,Less than 15,*,*,32828
Total,2016,Wayne,Unknown,0,0.0,32831
Total,2016,Williams,15 to 17,*,*,32837
Total,2016,Williams,18 to 19,*,*,32840
Total,2016,Williams,20 to 24,121,100.0,32843
Total,2016,Williams,25 to 29,139,100.0,32846
Total,2016,Williams,30 to 34,95,100.0,32849
Total,2016,Williams,35 to 39,41,100.0,32852
Total,2016,Williams,40 to 44,*,*,32855
Total,2016,Williams,45 and older,*,*,32858
Total,2016,Williams,Less than 15,0,0.0,32861
Total,2016,Williams,Unknown,0,0.0,32864
Total,2016,Wood,15 to 17,*,*,32870
Total,2016,Wood,18 to 19,44,100.0,32873
Total,2016,Wood,20 to 24,249,100.0,32876
Total,2016,Wood,25 to 29,475,100.0,32879
Total,2016,Wood,30 to 34,416,100.0,32882
Total,2016,Wood,35 to 39,139,100.0,32885
Total,2016,Wood,40 to 44,33,100.0,32888
Total,2016,Wood,45 and older,0,0.0,32891
Total,2016,Wood,Less than 15,0,0.0,32894
Total,2016,Wood,Unknown,0,0.0,32897
Total,2016,Wyandot,15 to 17,*,*,32903
Total,2016,Wyandot,18 to 19,*,*,32906
Total,2016,Wyandot,20 to 24,*,*,32909
Total,2016,Wyandot,25 to 29,88,100.0,32912
Total,2016,Wyandot,30 to 34,*,*,32915
Total,2016,Wyandot,35 to 39,*,*,32918
Total,2016,Wyandot,40 to 44,*,*,32921
Total,2016,Wyandot,45 and older,0,0.0,32924
Total,2016,Wyandot,Less than 15,0,0.0,32927
Total,2016,Wyandot,Unknown,0,0.0,32930
Total,2016,NonOH,15 to 17,0,0.0,32936
Total,2016,NonOH,18 to 19,0,0.0,32939
Total,2016,NonOH,20 to 24,0,0.0,32942
Total,2016,NonOH,25 to 29,0,0.0,32945
Total,2016,NonOH,30 to 34,0,0.0,32948
Total,2016,NonOH,35 to 39,0,0.0,32951
Total,2016,NonOH,40 to 44,0,0.0,32954
Total,2016,NonOH,45 and older,0,0.0,32957
Total,2016,NonOH,Less than 15,0,0.0,32960
Total,2016,NonOH,Unknown,0,0.0,32963
Total,2016,Unknown,15 to 17,0,0.0,32969
Total,2016,Unknown,18 to 19,0,0.0,32972
Total,2016,Unknown,20 to 24,*,*,32975
Total,2016,Unknown,25 to 29,0,0.0,32978
Total,2016,Unknown,30 to 34,*,*,32981
Total,2016,Unknown,35 to 39,0,0.0,32984
Total,2016,Unknown,40 to 44,0,0.0,32987
Total,2016,Unknown,45 and older,0,0.0,32990
Total,2016,Unknown,Less than 15,0,0.0,32993
Total,2016,Unknown,Unknown,0,0.0,32996
Total,2017 **,Adams,15 to 17,*,*,33035
Total,2017 **,Adams,18 to 19,*,*,33038
Total,2017 **,Adams,20 to 24,103,100.0,33041
Total,2017 **,Adams,25 to 29,109,100.0,33044
Total,2017 **,Adams,30 to 34,49,100.0,33047
Total,2017 **,Adams,35 to 39,*,*,33050
Total,2017 **,Adams,40 to 44,*,*,33053
Total,2017 **,Adams,45 and older,0,0.0,33056
Total,2017 **,Adams,Less than 15,0,0.0,33059
Total,2017 **,Adams,Unknown,0,0.0,33062
Total,2017 **,Allen,15 to 17,*,*,33068
Total,2017 **,Allen,18 to 19,63,100.0,33071
Total,2017 **,Allen,20 to 24,343,100.0,33074
Total,2017 **,Allen,25 to 29,450,100.0,33077
Total,2017 **,Allen,30 to 34,240,100.0,33080
Total,2017 **,Allen,35 to 39,98,100.0,33083
Total,2017 **,Allen,40 to 44,*,*,33086
Total,2017 **,Allen,45 and older,0,0.0,33089
Total,2017 **,Allen,Less than 15,*,*,33092
Total,2017 **,Allen,Unknown,0,0.0,33095
Total,2017 **,Ashland,15 to 17,*,*,33101
Total,2017 **,Ashland,18 to 19,28,100.0,33104
Total,2017 **,Ashland,20 to 24,138,100.0,33107
Total,2017 **,Ashland,25 to 29,167,100.0,33110
Total,2017 **,Ashland,30 to 34,146,100.0,33113
Total,2017 **,Ashland,35 to 39,65,100.0,33116
Total,2017 **,Ashland,40 to 44,*,*,33119
Total,2017 **,Ashland,45 and older,*,*,33122
Total,2017 **,Ashland,Less than 15,0,0.0,33125
Total,2017 **,Ashland,Unknown,0,0.0,33128
Total,2017 **,Ashtabula,15 to 17,*,*,33134
Total,2017 **,Ashtabula,18 to 19,70,100.0,33137
Total,2017 **,Ashtabula,20 to 24,347,100.0,33140
Total,2017 **,Ashtabula,25 to 29,387,100.0,33143
Total,2017 **,Ashtabula,30 to 34,215,100.0,33146
Total,2017 **,Ashtabula,35 to 39,106,100.0,33149
Total,2017 **,Ashtabula,40 to 44,*,*,33152
Total,2017 **,Ashtabula,45 and older,*,*,33155
Total,2017 **,Ashtabula,Less than 15,*,*,33158
Total,2017 **,Ashtabula,Unknown,0,0.0,33161
Total,2017 **,Athens,15 to 17,*,*,33167
Total,2017 **,Athens,18 to 19,27,100.0,33170
Total,2017 **,Athens,20 to 24,117,100.0,33173
Total,2017 **,Athens,25 to 29,136,100.0,33176
Total,2017 **,Athens,30 to 34,123,100.0,33179
Total,2017 **,Athens,35 to 39,63,100.0,33182
Total,2017 **,Athens,40 to 44,*,*,33185
Total,2017 **,Athens,45 and older,0,0.0,33188
Total,2017 **,Athens,Less than 15,0,0.0,33191
Total,2017 **,Athens,Unknown,0,0.0,33194
Total,2017 **,Auglaize,15 to 17,*,*,33200
Total,2017 **,Auglaize,18 to 19,27,100.0,33203
Total,2017 **,Auglaize,20 to 24,127,100.0,33206
Total,2017 **,Auglaize,25 to 29,233,100.0,33209
Total,2017 **,Auglaize,30 to 34,144,100.0,33212
Total,2017 **,Auglaize,35 to 39,46,100.0,33215
Total,2017 **,Auglaize,40 to 44,*,*,33218
Total,2017 **,Auglaize,45 and older,0,0.0,33221
Total,2017 **,Auglaize,Less than 15,*,*,33224
Total,2017 **,Auglaize,Unknown,0,0.0,33227
Total,2017 **,Belmont,15 to 17,*,*,33233
Total,2017 **,Belmont,18 to 19,31,100.0,33236
Total,2017 **,Belmont,20 to 24,132,100.0,33239
Total,2017 **,Belmont,25 to 29,173,100.0,33242
Total,2017 **,Belmont,30 to 34,129,100.0,33245
Total,2017 **,Belmont,35 to 39,65,100.0,33248
Total,2017 **,Belmont,40 to 44,*,*,33251
Total,2017 **,Belmont,45 and older,0,0.0,33254
Total,2017 **,Belmont,Less than 15,0,0.0,33257
Total,2017 **,Belmont,Unknown,0,0.0,33260
Total,2017 **,Brown,15 to 17,*,*,33266
Total,2017 **,Brown,18 to 19,*,*,33269
Total,2017 **,Brown,20 to 24,159,100.0,33272
Total,2017 **,Brown,25 to 29,142,100.0,33275
Total,2017 **,Brown,30 to 34,92,100.0,33278
Total,2017 **,Brown,35 to 39,41,100.0,33281
Total,2017 **,Brown,40 to 44,*,*,33284
Total,2017 **,Brown,45 and older,0,0.0,33287
Total,2017 **,Brown,Less than 15,0,0.0,33290
Total,2017 **,Brown,Unknown,0,0.0,33293
Total,2017 **,Butler,15 to 17,59,100.0,33299
Total,2017 **,Butler,18 to 19,189,100.0,33302
Total,2017 **,Butler,20 to 24,914,100.0,33305
Total,2017 **,Butler,25 to 29,1,429,100.0,33308
Total,2017 **,Butler,30 to 34,1,277,100.0,33311
Total,2017 **,Butler,35 to 39,510,100.0,33314
Total,2017 **,Butler,40 to 44,78,100.0,33317
Total,2017 **,Butler,45 and older,*,*,33320
Total,2017 **,Butler,Less than 15,*,*,33323
Total,2017 **,Butler,Unknown,0,0.0,33326
Total,2017 **,Carroll,15 to 17,*,*,33332
Total,2017 **,Carroll,18 to 19,*,*,33335
Total,2017 **,Carroll,20 to 24,70,100.0,33338
Total,2017 **,Carroll,25 to 29,102,100.0,33341
Total,2017 **,Carroll,30 to 34,51,100.0,33344
Total,2017 **,Carroll,35 to 39,33,100.0,33347
Total,2017 **,Carroll,40 to 44,*,*,33350
Total,2017 **,Carroll,45 and older,0,0.0,33353
Total,2017 **,Carroll,Less than 15,0,0.0,33356
Total,2017 **,Carroll,Unknown,0,0.0,33359
Total,2017 **,Champaign,15 to 17,*,*,33365
Total,2017 **,Champaign,18 to 19,*,*,33368
Total,2017 **,Champaign,20 to 24,125,100.0,33371
Total,2017 **,Champaign,25 to 29,143,100.0,33374
Total,2017 **,Champaign,30 to 34,98,100.0,33377
Total,2017 **,Champaign,35 to 39,*,*,33380
Total,2017 **,Champaign,40 to 44,*,*,33383
Total,2017 **,Champaign,45 and older,0,0.0,33386
Total,2017 **,Champaign,Less than 15,0,0.0,33389
Total,2017 **,Champaign,Unknown,0,0.0,33392
Total,2017 **,Clark,15 to 17,42,100.0,33398
Total,2017 **,Clark,18 to 19,117,100.0,33401
Total,2017 **,Clark,20 to 24,510,100.0,33404
Total,2017 **,Clark,25 to 29,499,100.0,33407
Total,2017 **,Clark,30 to 34,315,100.0,33410
Total,2017 **,Clark,35 to 39,103,100.0,33413
Total,2017 **,Clark,40 to 44,*,*,33416
Total,2017 **,Clark,45 and older,*,*,33419
Total,2017 **,Clark,Less than 15,*,*,33422
Total,2017 **,Clark,Unknown,0,0.0,33425
Total,2017 **,Clermont,15 to 17,*,*,33431
Total,2017 **,Clermont,18 to 19,104,100.0,33434
Total,2017 **,Clermont,20 to 24,473,100.0,33437
Total,2017 **,Clermont,25 to 29,715,100.0,33440
Total,2017 **,Clermont,30 to 34,664,100.0,33443
Total,2017 **,Clermont,35 to 39,280,100.0,33446
Total,2017 **,Clermont,40 to 44,55,100.0,33449
Total,2017 **,Clermont,45 and older,*,*,33452
Total,2017 **,Clermont,Less than 15,0,0.0,33455
Total,2017 **,Clermont,Unknown,0,0.0,33458
Total,2017 **,Clinton,15 to 17,*,*,33464
Total,2017 **,Clinton,18 to 19,43,100.0,33467
Total,2017 **,Clinton,20 to 24,123,100.0,33470
Total,2017 **,Clinton,25 to 29,162,100.0,33473
Total,2017 **,Clinton,30 to 34,104,100.0,33476
Total,2017 **,Clinton,35 to 39,49,100.0,33479
Total,2017 **,Clinton,40 to 44,*,*,33482
Total,2017 **,Clinton,45 and older,*,*,33485
Total,2017 **,Clinton,Less than 15,0,0.0,33488
Total,2017 **,Clinton,Unknown,0,0.0,33491
Total,2017 **,Columbiana,15 to 17,*,*,33497
Total,2017 **,Columbiana,18 to 19,53,100.0,33500
Total,2017 **,Columbiana,20 to 24,279,100.0,33503
Total,2017 **,Columbiana,25 to 29,335,100.0,33506
Total,2017 **,Columbiana,30 to 34,237,100.0,33509
Total,2017 **,Columbiana,35 to 39,85,100.0,33512
Total,2017 **,Columbiana,40 to 44,*,*,33515
Total,2017 **,Columbiana,45 and older,*,*,33518
Total,2017 **,Columbiana,Less than 15,0,0.0,33521
Total,2017 **,Columbiana,Unknown,0,0.0,33524
Total,2017 **,Coshocton,15 to 17,*,*,33530
Total,2017 **,Coshocton,18 to 19,*,*,33533
Total,2017 **,Coshocton,20 to 24,139,100.0,33536
Total,2017 **,Coshocton,25 to 29,168,100.0,33539
Total,2017 **,Coshocton,30 to 34,82,100.0,33542
Total,2017 **,Coshocton,35 to 39,35,100.0,33545
Total,2017 **,Coshocton,40 to 44,*,*,33548
Total,2017 **,Coshocton,45 and older,0,0.0,33551
Total,2017 **,Coshocton,Less than 15,0,0.0,33554
Total,2017 **,Coshocton,Unknown,0,0.0,33557
Total,2017 **,Crawford,15 to 17,*,*,33563
Total,2017 **,Crawford,18 to 19,31,100.0,33566
Total,2017 **,Crawford,20 to 24,172,100.0,33569
Total,2017 **,Crawford,25 to 29,154,100.0,33572
Total,2017 **,Crawford,30 to 34,77,100.0,33575
Total,2017 **,Crawford,35 to 39,32,100.0,33578
Total,2017 **,Crawford,40 to 44,*,*,33581
Total,2017 **,Crawford,45 and older,0,0.0,33584
Total,2017 **,Crawford,Less than 15,0,0.0,33587
Total,2017 **,Crawford,Unknown,0,0.0,33590
Total,2017 **,Cuyahoga,15 to 17,214,100.0,33596
Total,2017 **,Cuyahoga,18 to 19,617,100.0,33599
Total,2017 **,Cuyahoga,20 to 24,3,013,100.0,33602
Total,2017 **,Cuyahoga,25 to 29,4,176,100.0,33605
Total,2017 **,Cuyahoga,30 to 34,4,154,100.0,33608
Total,2017 **,Cuyahoga,35 to 39,1,941,100.0,33611
Total,2017 **,Cuyahoga,40 to 44,373,100.0,33614
Total,2017 **,Cuyahoga,45 and older,*,*,33617
Total,2017 **,Cuyahoga,Less than 15,*,*,33620
Total,2017 **,Cuyahoga,Unknown,0,0.0,33623
Total,2017 **,Darke,15 to 17,*,*,33629
Total,2017 **,Darke,18 to 19,30,100.0,33632
Total,2017 **,Darke,20 to 24,183,100.0,33635
Total,2017 **,Darke,25 to 29,232,100.0,33638
Total,2017 **,Darke,30 to 34,133,100.0,33641
Total,2017 **,Darke,35 to 39,52,100.0,33644
Total,2017 **,Darke,40 to 44,*,*,33647
Total,2017 **,Darke,45 and older,*,*,33650
Total,2017 **,Darke,Less than 15,0,0.0,33653
Total,2017 **,Darke,Unknown,0,0.0,33656
Total,2017 **,Defiance,15 to 17,*,*,33662
Total,2017 **,Defiance,18 to 19,*,*,33665
Total,2017 **,Defiance,20 to 24,128,100.0,33668
Total,2017 **,Defiance,25 to 29,152,100.0,33671
Total,2017 **,Defiance,30 to 34,108,100.0,33674
Total,2017 **,Defiance,35 to 39,36,100.0,33677
Total,2017 **,Defiance,40 to 44,*,*,33680
Total,2017 **,Defiance,45 and older,0,0.0,33683
Total,2017 **,Defiance,Less than 15,0,0.0,33686
Total,2017 **,Defiance,Unknown,0,0.0,33689
Total,2017 **,Delaware,15 to 17,*,*,33695
Total,2017 **,Delaware,18 to 19,*,*,33698
Total,2017 **,Delaware,20 to 24,173,100.0,33701
Total,2017 **,Delaware,25 to 29,526,100.0,33704
Total,2017 **,Delaware,30 to 34,918,100.0,33707
Total,2017 **,Delaware,35 to 39,419,100.0,33710
Total,2017 **,Delaware,40 to 44,58,100.0,33713
Total,2017 **,Delaware,45 and older,*,*,33716
Total,2017 **,Delaware,Less than 15,0,0.0,33719
Total,2017 **,Delaware,Unknown,0,0.0,33722
Total,2017 **,Erie,15 to 17,*,*,33728
Total,2017 **,Erie,18 to 19,28,100.0,33731
Total,2017 **,Erie,20 to 24,196,100.0,33734
Total,2017 **,Erie,25 to 29,256,100.0,33737
Total,2017 **,Erie,30 to 34,189,100.0,33740
Total,2017 **,Erie,35 to 39,84,100.0,33743
Total,2017 **,Erie,40 to 44,*,*,33746
Total,2017 **,Erie,45 and older,0,0.0,33749
Total,2017 **,Erie,Less than 15,0,0.0,33752
Total,2017 **,Erie,Unknown,0,0.0,33755
Total,2017 **,Fairfield,15 to 17,*,*,33761
Total,2017 **,Fairfield,18 to 19,65,100.0,33764
Total,2017 **,Fairfield,20 to 24,406,100.0,33767
Total,2017 **,Fairfield,25 to 29,573,100.0,33770
Total,2017 **,Fairfield,30 to 34,509,100.0,33773
Total,2017 **,Fairfield,35 to 39,202,100.0,33776
Total,2017 **,Fairfield,40 to 44,38,100.0,33779
Total,2017 **,Fairfield,45 and older,*,*,33782
Total,2017 **,Fairfield,Less than 15,0,0.0,33785
Total,2017 **,Fairfield,Unknown,0,0.0,33788
Total,2017 **,Fayette,15 to 17,*,*,33794
Total,2017 **,Fayette,18 to 19,*,*,33797
Total,2017 **,Fayette,20 to 24,106,100.0,33800
Total,2017 **,Fayette,25 to 29,*,*,33803
Total,2017 **,Fayette,30 to 34,65,100.0,33806
Total,2017 **,Fayette,35 to 39,*,*,33809
Total,2017 **,Fayette,40 to 44,*,*,33812
Total,2017 **,Fayette,45 and older,0,0.0,33815
Total,2017 **,Fayette,Less than 15,*,*,33818
Total,2017 **,Fayette,Unknown,0,0.0,33821
Total,2017 **,Franklin,15 to 17,215,100.0,33827
Total,2017 **,Franklin,18 to 19,647,100.0,33830
Total,2017 **,Franklin,20 to 24,3,352,100.0,33833
Total,2017 **,Franklin,25 to 29,5,406,100.0,33836
Total,2017 **,Franklin,30 to 34,5,933,100.0,33839
Total,2017 **,Franklin,35 to 39,2,680,100.0,33842
Total,2017 **,Franklin,40 to 44,482,100.0,33845
Total,2017 **,Franklin,45 and older,43,100.0,33848
Total,2017 **,Franklin,Less than 15,*,*,33851
Total,2017 **,Franklin,Unknown,0,0.0,33854
Total,2017 **,Fulton,15 to 17,*,*,33860
Total,2017 **,Fulton,18 to 19,*,*,33863
Total,2017 **,Fulton,20 to 24,111,100.0,33866
Total,2017 **,Fulton,25 to 29,179,100.0,33869
Total,2017 **,Fulton,30 to 34,131,100.0,33872
Total,2017 **,Fulton,35 to 39,42,100.0,33875
Total,2017 **,Fulton,40 to 44,*,*,33878
Total,2017 **,Fulton,45 and older,0,0.0,33881
Total,2017 **,Fulton,Less than 15,0,0.0,33884
Total,2017 **,Fulton,Unknown,0,0.0,33887
Total,2017 **,Gallia,15 to 17,*,*,33893
Total,2017 **,Gallia,18 to 19,*,*,33896
Total,2017 **,Gallia,20 to 24,105,100.0,33899
Total,2017 **,Gallia,25 to 29,118,100.0,33902
Total,2017 **,Gallia,30 to 34,69,100.0,33905
Total,2017 **,Gallia,35 to 39,*,*,33908
Total,2017 **,Gallia,40 to 44,*,*,33911
Total,2017 **,Gallia,45 and older,0,0.0,33914
Total,2017 **,Gallia,Less than 15,0,0.0,33917
Total,2017 **,Gallia,Unknown,0,0.0,33920
Total,2017 **,Geauga,15 to 17,*,*,33926
Total,2017 **,Geauga,18 to 19,*,*,33929
Total,2017 **,Geauga,20 to 24,150,100.0,33932
Total,2017 **,Geauga,25 to 29,247,100.0,33935
Total,2017 **,Geauga,30 to 34,307,100.0,33938
Total,2017 **,Geauga,35 to 39,173,100.0,33941
Total,2017 **,Geauga,40 to 44,34,100.0,33944
Total,2017 **,Geauga,45 and older,*,*,33947
Total,2017 **,Geauga,Less than 15,0,0.0,33950
Total,2017 **,Geauga,Unknown,0,0.0,33953
Total,2017 **,Greene,15 to 17,*,*,33959
Total,2017 **,Greene,18 to 19,53,100.0,33962
Total,2017 **,Greene,20 to 24,323,100.0,33965
Total,2017 **,Greene,25 to 29,555,100.0,33968
Total,2017 **,Greene,30 to 34,526,100.0,33971
Total,2017 **,Greene,35 to 39,213,100.0,33974
Total,2017 **,Greene,40 to 44,33,100.0,33977
Total,2017 **,Greene,45 and older,*,*,33980
Total,2017 **,Greene,Less than 15,0,0.0,33983
Total,2017 **,Greene,Unknown,0,0.0,33986
Total,2017 **,Guernsey,15 to 17,*,*,33992
Total,2017 **,Guernsey,18 to 19,*,*,33995
Total,2017 **,Guernsey,20 to 24,143,100.0,33998
Total,2017 **,Guernsey,25 to 29,152,100.0,34001
Total,2017 **,Guernsey,30 to 34,83,100.0,34004
Total,2017 **,Guernsey,35 to 39,29,100.0,34007
Total,2017 **,Guernsey,40 to 44,*,*,34010
Total,2017 **,Guernsey,45 and older,0,0.0,34013
Total,2017 **,Guernsey,Less than 15,0,0.0,34016
Total,2017 **,Guernsey,Unknown,0,0.0,34019
Total,2017 **,Hamilton,15 to 17,158,100.0,34025
Total,2017 **,Hamilton,18 to 19,403,100.0,34028
Total,2017 **,Hamilton,20 to 24,1,994,100.0,34031
Total,2017 **,Hamilton,25 to 29,3,224,100.0,34034
Total,2017 **,Hamilton,30 to 34,3,259,100.0,34037
Total,2017 **,Hamilton,35 to 39,1,456,100.0,34040
Total,2017 **,Hamilton,40 to 44,229,100.0,34043
Total,2017 **,Hamilton,45 and older,*,*,34046
Total,2017 **,Hamilton,Less than 15,*,*,34049
Total,2017 **,Hamilton,Unknown,0,0.0,34052
Total,2017 **,Hancock,15 to 17,*,*,34058
Total,2017 **,Hancock,18 to 19,42,100.0,34061
Total,2017 **,Hancock,20 to 24,204,100.0,34064
Total,2017 **,Hancock,25 to 29,310,100.0,34067
Total,2017 **,Hancock,30 to 34,278,100.0,34070
Total,2017 **,Hancock,35 to 39,67,100.0,34073
Total,2017 **,Hancock,40 to 44,*,*,34076
Total,2017 **,Hancock,45 and older,0,0.0,34079
Total,2017 **,Hancock,Less than 15,0,0.0,34082
Total,2017 **,Hancock,Unknown,0,0.0,34085
Total,2017 **,Hardin,15 to 17,*,*,34091
Total,2017 **,Hardin,18 to 19,*,*,34094
Total,2017 **,Hardin,20 to 24,125,100.0,34097
Total,2017 **,Hardin,25 to 29,114,100.0,34100
Total,2017 **,Hardin,30 to 34,76,100.0,34103
Total,2017 **,Hardin,35 to 39,31,100.0,34106
Total,2017 **,Hardin,40 to 44,*,*,34109
Total,2017 **,Hardin,45 and older,0,0.0,34112
Total,2017 **,Hardin,Less than 15,0,0.0,34115
Total,2017 **,Hardin,Unknown,0,0.0,34118
Total,2017 **,Harrison,15 to 17,*,*,34124
Total,2017 **,Harrison,18 to 19,*,*,34127
Total,2017 **,Harrison,20 to 24,*,*,34130
Total,2017 **,Harrison,25 to 29,*,*,34133
Total,2017 **,Harrison,30 to 34,*,*,34136
Total,2017 **,Harrison,35 to 39,*,*,34139
Total,2017 **,Harrison,40 to 44,*,*,34142
Total,2017 **,Harrison,45 and older,0,0.0,34145
Total,2017 **,Harrison,Less than 15,0,0.0,34148
Total,2017 **,Harrison,Unknown,0,0.0,34151
Total,2017 **,Henry,15 to 17,*,*,34157
Total,2017 **,Henry,18 to 19,*,*,34160
Total,2017 **,Henry,20 to 24,74,100.0,34163
Total,2017 **,Henry,25 to 29,104,100.0,34166
Total,2017 **,Henry,30 to 34,93,100.0,34169
Total,2017 **,Henry,35 to 39,*,*,34172
Total,2017 **,Henry,40 to 44,*,*,34175
Total,2017 **,Henry,45 and older,*,*,34178
Total,2017 **,Henry,Less than 15,0,0.0,34181
Total,2017 **,Henry,Unknown,0,0.0,34184
Total,2017 **,Highland,15 to 17,*,*,34190
Total,2017 **,Highland,18 to 19,33,100.0,34193
Total,2017 **,Highland,20 to 24,156,100.0,34196
Total,2017 **,Highland,25 to 29,179,100.0,34199
Total,2017 **,Highland,30 to 34,85,100.0,34202
Total,2017 **,Highland,35 to 39,45,100.0,34205
Total,2017 **,Highland,40 to 44,*,*,34208
Total,2017 **,Highland,45 and older,*,*,34211
Total,2017 **,Highland,Less than 15,0,0.0,34214
Total,2017 **,Highland,Unknown,0,0.0,34217
Total,2017 **,Hocking,15 to 17,*,*,34223
Total,2017 **,Hocking,18 to 19,*,*,34226
Total,2017 **,Hocking,20 to 24,107,100.0,34229
Total,2017 **,Hocking,25 to 29,98,100.0,34232
Total,2017 **,Hocking,30 to 34,53,100.0,34235
Total,2017 **,Hocking,35 to 39,*,*,34238
Total,2017 **,Hocking,40 to 44,*,*,34241
Total,2017 **,Hocking,45 and older,0,0.0,34244
Total,2017 **,Hocking,Less than 15,*,*,34247
Total,2017 **,Hocking,Unknown,0,0.0,34250
Total,2017 **,Holmes,15 to 17,*,*,34256
